Omega_m,H0,w,Chi_sq,Type
0.33635613763751293,68.85063787754808,-0.9751515747149629,1070.0068140502917,1
0.3346368076022809,69.14640031965698,-0.9751876289567135,1058.4576532686997,1
0.32570394359870114,69.52044167710078,-0.9925520185534386,1047.3981584560602,1
0.3171131350849608,69.50253714731817,-0.9791810290523225,1046.189690051096,1
0.31479718335194923,69.41252488987271,-0.9718240005525934,1047.5662314988601,2
0.3069757380881404,69.55775138433434,-0.9834204371635962,1043.1248074409418,1
0.30066774839177407,69.87838097569622,-0.969841207518092,1041.9611745646314,1
0.29957009114379707,69.97344797461815,-1.000440057422483,1037.0644750139174,1
0.28735838259143137,70.17844941936569,-1.0201056180085077,1035.635113978719,1
0.28669196021530596,70.13191508934071,-1.013750026139306,1035.8682847317873,2
0.2954133929222798,70.0949058793567,-1.0384928448570676,1036.4537332048478,2
0.299666801966228,70.32634446364571,-1.041569444202248,1035.122522960442,1
0.30247536920223084,70.27281994868235,-1.067123681830726,1034.5662992605862,1
0.301658323864549,70.64029613417358,-1.0931082328412203,1035.2586389609762,2
0.30336082262126496,70.20338492408102,-1.0646113494042628,1035.0185917491879,1
0.30586496335407154,70.13859605543138,-1.0405312802569024,1035.0377225244329,2
0.3061216137904017,69.99496617560592,-1.0293618770456214,1036.0285437572852,2
0.3104469538756577,69.91555009114654,-1.02373278072465,1037.2110553892749,2
0.31734306657907935,69.91599042239811,-1.038070737168943,1037.3954636347974,2
0.3191754544459428,69.99076787658416,-1.07055426991506,1036.1367033159145,1
0.307680381845454,70.3105214252763,-1.0516572569044527,1035.54928627131,1
0.31198270454591104,70.15196870939981,-1.0823555231764386,1035.2869118282056,1
0.30763296015826264,70.12883230559827,-1.0456099166884318,1034.9532728088811,1
0.31259698952030845,70.06270876585201,-1.0425587367289912,1035.853797345795,2
0.3070726235829761,70.22214453166619,-1.0853666974552196,1035.788413408681,1
0.3116716625981165,70.34106425442954,-1.0977409618727723,1033.9443677713734,1
0.314275399822416,70.39083220325605,-1.0855198578976653,1034.2122882240194,2
0.3171313086212227,70.3146416709997,-1.1231853054391108,1035.1480865643064,2
0.31425205290049885,70.34680648035301,-1.1037338717666128,1033.7589549676231,1
0.3176342958991489,70.0869091273285,-1.0926035821881526,1036.1643893987289,2
0.3100898248719587,70.20978310280871,-1.10315272566943,1037.6817423497434,2
0.3144665620940113,70.46546360801528,-1.1067712355191104,1033.5368879098214,1
0.3203534242547578,70.50561612355389,-1.1179154515300205,1033.7225006627523,2
0.3151710548424572,70.18904596088122,-1.088535374882467,1034.5043762018163,2
0.31372876705387404,70.17166557016131,-1.0649976270234893,1034.5502570148585,2
0.31371046956293824,70.20786094000545,-1.0946864404197556,1035.0030751663485,2
0.31430695049775864,70.27125776522273,-1.1035926415305404,1034.6306927793821,1
0.31391000208678027,70.40206233014136,-1.0959483960348122,1033.6109131059397,1
0.2977095566706019,70.2871785416485,-1.0871992544203908,1039.2900853221167,2
0.2995337037284588,70.41816445326022,-1.0639715806197902,1034.4409699750993,1
0.3009036573283264,70.37833599645859,-1.0679861677063287,1034.2734234479638,1
0.30324095338276164,70.27233717449008,-1.0715816551822588,1034.70266207438,2
0.29865766051690645,70.17648107093517,-1.0310656514665066,1034.9467239368096,2
0.2993940233550191,70.07642101807657,-1.0366538887533838,1035.665156314401,2
0.29980878605560735,69.967665658268,-1.0188335939086381,1036.3793712717288,2
0.2954219283963303,69.96576672533902,-1.00422522194953,1036.4654344638157,2
0.29840428604000335,69.91463978452049,-0.9855621299749744,1038.388820195777,2
0.3000179765216749,69.8610144658478,-0.996131424597457,1037.803618944379,1
