H0,Omega_m,Omega_r,Chi_sq,Type
70.46329131217952,0.2569774076340235,0.00015562919532741885,1041.103823762187,1.0
70.51846797468988,0.26001139075606183,0.0001454341547031844,1039.6331271578185,1.0
70.44085173289977,0.26198550571100077,0.00014829391756581312,1039.0712682138596,1.0
70.2506303548923,0.26592642614790507,0.00015230926156876003,1039.5413240805824,2.0
70.18923836090018,0.27336987371519894,0.0001466444775026144,1037.3683549991736,1.0
70.17699032484722,0.2822085781837784,0.0001535704799904978,1035.714203030339,1.0
70.15524672625904,0.28657323206569385,0.0001533369566841934,1035.7303208076153,2.0
70.07574152780569,0.2839562503007241,0.00014672495422947038,1036.1693036551542,2.0
70.28558895352215,0.2849871836795171,0.00013616717829742394,1036.6103504442613,2.0
70.27063473817817,0.28169618607196595,0.00014961276129643939,1035.9811614193027,1.0
70.14267513603204,0.2827979584143118,0.000152099700918763,1035.789387688249,1.0
70.16139970638795,0.2814995737830368,0.0001691879890194491,1035.817730441779,2.0
70.00110218246098,0.2766967498927207,0.00016029683369789014,1040.1062873853348,2.0
70.07024948101657,0.2755335461275778,0.00015206939864534507,1038.7957273048476,1.0
70.05647065155381,0.2753475000206752,0.0001606835690201184,1039.2224081418753,2.0
70.20674118158621,0.27681803341205896,0.00014432580569576287,1036.252764225912,1.0
70.11546682391665,0.278440361843788,0.0001467302205617878,1036.8537990963798,2.0
70.13948333839406,0.276125659655182,0.00014147581237991042,1037.1933118746229,2.0
70.1105114647375,0.27797741678666904,0.00013590593967763783,1037.0708728520403,1.0
70.19271786445367,0.2732677535602305,0.0001195853262860396,1037.370958659684,2.0
70.04215583826591,0.2757921626025462,0.00012202317198744284,1039.4196236057192,2.0
70.39066236861889,0.27388211809344887,0.00012373223639997115,1036.7397746203046,1.0
70.42585425049043,0.2715585911077809,0.00011180319249967577,1037.122292047708,2.0
70.18000149696239,0.2792890422796491,0.00012400735143524072,1036.0073122226659,1.0
70.29451464301081,0.2774167812380525,0.00011965409699891045,1036.0438078400493,2.0
70.27241059455677,0.2769333176231668,0.0001198101619538938,1036.0295190900704,1.0
70.21122990046497,0.2802018576603904,0.0001315924429166659,1035.787871251718,1.0
70.2179768086834,0.2767304193293854,0.00014681731932773454,1036.1961536392232,2.0
70.07124298373701,0.2826944459517279,0.00013858179528428605,1036.446698808653,2.0
70.07179412604368,0.28531100850290964,0.00014796463885456828,1036.0314537443046,1.0
70.21452510483192,0.2867785038271557,0.00014559802846456923,1036.099528734887,2.0
69.96003075002582,0.2884281018110303,0.00015166890744256172,1037.0126168994052,2.0
69.79515322378536,0.293000501382295,0.00014320901135074173,1039.6813446404078,2.0
69.94300673209642,0.28392319013655726,0.00014947775261935157,1038.571080227034,1.0
70.06151111004374,0.28702888087824135,0.00014860491560212967,1035.9636663053502,1.0
70.23238032695592,0.28992825115008863,0.000137602093443235,1037.040112233351,2.0
70.2562693484735,0.29606373880861026,0.00014662967880720788,1040.1164335822227,2.0
70.4451093403269,0.29233098532919355,0.00013961922484413531,1044.568962704032,2.0
70.39891886868689,0.29502482897392085,0.0001249147130746024,1044.4804167300176,1.0
70.06963374316035,0.2910199427955003,0.00013173662512987031,1035.9592661290778,1.0
70.22878840536578,0.29214480580983787,0.00013988301088500282,1037.704942951132,2.0
70.07986569829698,0.28681774521292974,0.00014737131547492522,1035.8557456068831,1.0
70.13853872958043,0.28420392764647723,0.00014518326470111322,1035.7152188959421,1.0
70.06034439006191,0.28047635579948443,0.0001441902612953161,1037.16156385132,2.0
69.94956644461949,0.2908431867705401,0.00014343296322593625,1036.830313557383,1.0
70.06742623499312,0.29123157048618525,0.00012535348259794666,1035.9767055293792,1.0
