Omega_m,H0,Chi_sq,Type
0.2731331030435638,70.24241182128196,1036.9042100774802,2.0
0.27425445701353335,70.22439667719682,1036.7646259384564,1.0
0.2748097780840844,70.2456487255968,1036.4666719754014,1.0
0.26821200325456673,70.51758118528475,1038.3003727627831,2.0
0.26782636207237165,70.34284231581059,1037.7028163451014,1.0
0.2684695651704241,70.26424796471798,1038.2620114376077,2.0
0.2728720931623892,70.26875198902091,1036.7665178676311,1.0
0.2693662719998525,70.30370888802831,1037.4986687051419,2.0
0.278241021561537,70.21918359921276,1035.999663853087,1.0
0.2839339808989886,70.25347211519373,1036.0377913277189,2.0
0.27977866402055573,70.3421740098894,1036.5113647538624,2.0
0.2830305095718143,70.22075735732548,1035.7609674772082,1.0
0.28805479632474323,70.15821841474364,1035.854957959703,2.0
0.2877414784816708,69.9769997372326,1036.9061454803605,2.0
0.296963401938956,70.12810515225415,1037.6529951426855,2.0
0.29383188782278014,70.08975395376608,1036.3807540940686,1.0
0.2973206712875273,69.89224004526136,1037.2411329851695,2.0
0.2974430312452672,69.89048420929024,1037.2616988765888,2.0
0.3007918142346191,70.02768148438746,1037.7428154704273,2.0
0.2984064175346043,69.81811297292174,1038.2702381219074,2.0
0.3044086739725351,70.02093045280519,1039.0530020365486,2.0
0.29823300036072753,69.88254982465898,1037.3620310358851,1.0
0.3028816401075693,69.75824469787466,1039.1468501205868,2.0
0.29763001673979317,70.02482141036863,1036.845626962523,1.0
0.30197836241145354,69.84602420456893,1037.9425979010666,2.0
0.3019189482343881,69.9864003584427,1037.765812582227,1.0
0.29872379006795324,69.9803989515399,1036.9493646102537,1.0
0.2936223424469081,69.91261196606732,1037.1154694922684,2.0
0.2916029986169354,69.78648678669518,1040.4481379489387,2.0
0.3059856247502312,69.86111360020796,1038.542346791567,1.0
0.29673816546305287,69.99316786147452,1036.6186979932797,1.0
0.29347304340979335,70.06323382725046,1036.2100905758148,1.0
0.2946094084445806,69.87923574570243,1037.541778081843,2.0
0.29821806281396745,69.79770927738117,1038.6733049222703,2.0
0.3015865378448709,69.8916577806982,1037.586642311592,1.0
0.3026570510647105,69.92307476273162,1037.731087894897,2.0
0.2975839472570724,69.86603016242908,1037.5601927012012,1.0
0.30338157036567237,69.76159582883973,1039.089070668787,2.0
0.29869519532815536,69.74998860358626,1039.6875677323492,2.0
0.2979435371949273,69.8745208880997,1037.448732402445,1.0
0.3007583195290789,69.87978591430004,1037.5503808415024,2.0
0.30423004982986085,70.00369744516385,1038.7496480805532,2.0
0.30117312527727474,70.1520768629948,1040.000581105216,2.0
0.2955166519434177,70.07732515092707,1036.6639030530098,1.0
0.29031689034109937,70.2413880309841,1037.249733877402,2.0
0.28352989661011546,70.16499473216233,1035.69691576796,1.0
0.2809727879929525,70.01490376499235,1037.993127243059,2.0
0.28416700934017813,70.21514954443158,1035.7921754132944,1.0
0.2822634631374146,70.23002854109919,1035.7745407197008,1.0
0.2789782319061528,69.97520043408926,1039.8741447497912,2.0
0.28033391031589266,69.93802099769503,1040.3578228838921,2.0
0.27541334835578235,70.24522615950043,1036.3461543801795,1.0
0.2787656239890035,70.23092901084385,1035.90740745918,1.0
0.274956322020751,70.36028054006347,1036.4921169914196,2.0
0.2738150681571218,70.37566063416456,1036.6410634341796,2.0
0.2739484355068726,70.30892002064284,1036.4151077647746,1.0
0.28035609742817175,70.28681610738427,1036.018062830455,1.0
0.2799518805341115,70.29485357099081,1036.0585422369074,2.0
0.27412892141582473,70.42569929742868,1037.1314733597171,2.0
0.27492825189130704,70.49510523053758,1038.4196969567424,2.0
0.27443850487018695,70.27346708658632,1036.405379416094,1.0
0.2785222033486574,70.30846253982394,1036.1132669214692,1.0
0.2853181332614144,70.32365349483233,1037.2798930815234,2.0
0.2903041099984038,70.16968033737255,1036.2857536323113,1.0
0.29658784295664514,70.07291588822591,1036.8963897610402,2.0
0.3040228724637078,69.74638139946333,1039.349944927958,2.0
0.30308011126527346,69.78440676032696,1038.7317604969899,1.0
0.30618083904871085,69.77654940628652,1039.0726174386273,2.0
0.2990443310383902,69.9233362887696,1037.1037012816203,1.0
0.3007243569089979,70.01446306892919,1037.605077704436,2.0
0.3001106440212076,69.84780145106927,1037.8060201115943,2.0
0.2988417595504438,70.04605486306525,1037.2991251695237,1.0
0.3037625602082725,69.95884722102554,1038.1641265474555,2.0
0.2950222784623427,70.01506300803807,1036.3761364365178,1.0
0.2989852343587267,70.00223896495133,1037.0604169264857,2.0
0.2977279394173161,69.92562454258542,1036.9659924893647,1.0
0.29085578820668717,69.91415741103643,1037.4416259702703,2.0
0.28869804877527233,70.12948802996897,1035.8161132416199,1.0
0.29291608072300146,69.99238694375691,1036.3094745694762,2.0
0.2904028380513363,70.16585850474029,1036.2702434498028,1.0
0.29242262463402796,70.15708986037542,1036.6392608090007,2.0
0.2877860706589412,70.24984592091047,1036.6831603332544,2.0
0.283496041621488,70.43175267108695,1039.2231571646757,2.0
0.28320726410192804,70.428833854244,1039.0360345617403,1.0
0.27939207232156027,70.27735199095909,1035.943641478168,1.0
0.2753289296529435,70.39609502940412,1036.8210521906144,2.0
0.2727182765650144,70.44326873363225,1037.3108095427488,2.0
0.26793132904874195,70.28539837577569,1038.2009895693827,2.0
0.26472378002535457,70.48732432084232,1038.4056376177343,2.0
0.2724254576787596,70.60136116618047,1040.603040946493,2.0
0.275180492633253,70.53401455538065,1039.4106137630215,1.0
0.2744466174883111,70.49170540938206,1038.2671447570874,1.0
0.2751562474699742,70.36632486243859,1036.532164478263,1.0
0.2704780758152185,70.1845315716921,1038.7238877556224,2.0
0.28008593343949256,70.22943340189042,1035.808111325799,1.0
0.2824987057665378,70.07930344149237,1036.4344630222186,2.0
0.2870486422017146,70.27502102504508,1036.8850013386464,2.0
0.27694552510908194,70.12431669201771,1037.251383284302,2.0
0.2805697294183676,70.26565144390928,1035.896238503848,1.0
0.28792334922314855,70.12179622390023,1035.7530891250508,1.0
0.2842672813689481,70.07153169081835,1036.2103677471869,2.0
0.28627041455265223,70.2881742769141,1036.9026591655147,2.0
0.2798719732110396,70.34819836372245,1036.5990137534077,1.0
0.2765855528513497,70.32033717458197,1036.2025752297534,1.0
0.2850976487016724,70.19390941617266,1035.7553849074584,1.0
0.2825640755837588,70.26805112780436,1036.0222710763505,2.0
0.2781558025932658,70.31562008124835,1036.1568219779676,2.0
0.2803672599815718,70.01303122997575,1038.2592064397277,2.0
0.28735162096297406,69.91733939897829,1038.1795494992439,1.0
0.28146406367527904,70.01665165145089,1037.784648426994,1.0
0.2819992682826622,70.11553795376997,1036.12301309344,1.0
0.28117249975477376,70.16195579288798,1035.8915407935588,1.0
0.27622637070973877,70.32893254715641,1036.2594244278318,2.0
0.28426927032269844,70.18267074092196,1035.6901914167952,1.0
0.27860658934499644,70.27349870692578,1035.945500221273,2.0
0.2716100095209967,70.26216642059461,1037.1650513751267,2.0
0.27703312328266183,70.37044171034988,1036.6132200901138,1.0
0.27977780022576904,70.33999870029184,1036.4846873634506,1.0
0.27704639389095337,70.2231023400171,1036.1641771214581,1.0
0.27733030555447297,70.32594726499855,1036.2221747775843,2.0
0.272187170310661,70.395156009209,1036.8680207267246,2.0
0.27764029023191084,70.35003483557193,1036.429962016838,1.0
0.2807107928304424,70.48414729983206,1039.702148365232,2.0
0.2852340697039713,70.28349106862217,1036.5950191997172,1.0
0.2857603813476212,70.02079110288363,1036.5989383253527,2.0
0.28650845286450455,70.11999904337021,1035.7220728696916,1.0
0.2881781941917586,70.16954167656026,1035.9306177963372,2.0
0.2839795900476856,70.2871602596021,1036.4088180211193,2.0
0.2852235223612622,70.19154873934383,1035.753891345721,1.0
0.2833255876627617,70.4229021440378,1038.918350668709,2.0
0.28474629168184723,70.45857036969024,1040.5621638905463,2.0
0.27210436257994214,70.10616370459886,1039.7061422286347,1.0
0.28092890965992956,70.10312315689106,1036.4658916119085,1.0
0.27398176363420856,70.21389578115698,1036.94759594865,2.0
0.27661461154860095,70.31559947054633,1036.1790945985308,1.0
0.2823429326059614,70.33838899143997,1036.845844179952,2.0
0.2875569492708887,70.31354867543264,1037.7522918752657,2.0
0.2913033741494444,70.17813154866842,1036.6010624492,1.0
0.2876289653866601,70.297099464735,1037.4411479081773,2.0
0.28890550046841307,70.3126427822146,1038.2086755643302,2.0
0.2896472238930932,70.17673151822845,1036.2219098595556,1.0
0.2886389727693868,70.09013219256191,1035.8056486543926,1.0
0.2848159654718825,70.36601225944274,1038.0130068452481,2.0
0.29219554923754104,69.96061566545396,1036.602404213077,1.0
0.2806858194485372,70.12211081129747,1036.2955684413255,1.0
0.28569378876380824,69.91265785719655,1038.8256388607278,2.0
0.2766316353690675,70.01491603172953,1039.8709589112023,2.0
0.27352945503970677,70.47266818598344,1037.79330678327,1.0
0.27092944799431345,70.61782576217821,1040.7235614669426,2.0
0.2732003320787192,70.6307590219676,1041.7634783727299,2.0
0.26736077048683277,70.70988260515546,1042.7618594546416,2.0
0.27175940410282495,70.3738039775322,1036.8053295845634,1.0
0.26850071143094756,70.50588701255182,1038.1360171293982,2.0
0.2690981991781524,70.3345161839091,1037.373981336786,1.0
0.2718172310304762,70.43307914066679,1037.1991704662605,1.0
0.27862170286304583,70.43312748042138,1037.8253840617735,2.0
0.2796048081138059,70.28178490257784,1035.9662648430412,1.0
0.2863485933747997,70.21008003341043,1035.9731478531592,2.0
0.29160667237211463,70.06547828823153,1035.997165638977,2.0
0.2888232526139813,70.19127787342525,1036.202508800176,2.0
0.2876236154430565,70.10196046118648,1035.7638450679856,1.0
0.28813547487463054,70.3350365895927,1038.449305120204,2.0
0.2945927219221349,70.15804463217373,1037.2823682192516,1.0
0.29733447627456244,69.91991575608596,1036.9818910506892,1.0
0.299093471418891,69.7781924040721,1038.9846223908885,2.0
0.3014462762530553,69.88390351274396,1037.6058711012456,1.0
0.3009052722640945,69.8172256739462,1038.2165424766922,2.0
0.296639864446122,70.0307158861978,1036.6596029679013,1.0
0.2996975008257692,69.79173288918638,1038.6634457470795,2.0
0.2983226585375776,69.8410720666815,1037.8974395206462,1.0
0.29163973945842525,70.08470535541218,1036.0167679996623,1.0
0.2893188120384371,70.22285702187743,1036.6790841997265,2.0
0.2913797160148221,70.08967033444011,1035.9966658509563,1.0
0.28769886806060463,69.94647040265716,1037.4615104895183,2.0
0.27956358117386515,70.04202330040249,1037.9051393984969,2.0
0.2799657848520998,70.14144887454727,1036.239186788905,1.0
0.28229434969257977,70.17638158690785,1035.7338209333805,1.0
0.28619357814309987,70.22539471134596,1036.082176577537,2.0
0.28873717953344413,70.11362799373215,1035.7940913428288,1.0
0.2806203791823639,70.2636702995576,1035.8872697657114,2.0
0.2812853322763368,70.22826558200768,1035.7657010248759,1.0
0.28017935085490514,70.23263387921827,1035.8051222387953,2.0
0.2796941986420087,70.21189585182786,1035.8549658063785,2.0
0.28254431936304625,70.08662856698052,1036.3351858601181,2.0
0.28296632752173595,70.09170672707752,1036.20237302227,1.0
0.28334643022620465,70.23264780752359,1035.8331838754373,1.0
0.287349999311752,70.26599777046748,1036.818299061748,2.0
0.2897020720079656,70.15276297480926,1036.0427482391751,1.0
0.29102548302256714,70.13280358296639,1036.1291749248703,2.0
0.2870961430439208,69.99257475746158,1036.7768320068926,2.0
0.2837474568376633,69.9786195932105,1037.8680705281668,2.0
0.2875087522791416,69.9253749434187,1037.9518116958259,2.0
0.29143901449828796,70.0199736425608,1036.1227488495035,1.0
0.2890007236405291,70.20691357944605,1036.4028000423132,2.0
0.2863705260836475,70.20770344032752,1035.957715896847,1.0
0.28761299725097217,70.04348865028678,1036.0911405132845,2.0
0.2812818915287256,70.2176693439988,1035.750821374514,1.0
0.28115788691585136,70.14199918194475,1036.027269850071,2.0
0.2816205914131554,70.33412722217199,1036.653829686587,2.0
0.28076811569989457,70.20613493398308,1035.77844924222,1.0
0.2817894277750913,70.27616268255635,1036.024075160948,2.0
0.2686782752587714,70.42895730425191,1037.4424274597234,2.0
0.2651698607177307,70.4197778209207,1038.191194904947,2.0
0.26864120017188275,70.54299787129686,1038.6955533353398,2.0
0.27365526219762826,70.57886796516803,1040.2637518095235,2.0
0.2789240353317334,70.5048430061981,1039.6875627152797,1.0
0.2838602295398934,70.50044782686548,1041.5852171070842,2.0
0.289460766509196,70.42796441838932,1041.9261384854244,2.0
0.2908314195299022,70.39977759129768,1041.688245508268,1.0
0.2902231423236165,70.15744261942194,1036.1644303213975,1.0
0.28382060028523526,70.13813614762873,1035.758933101128,1.0
0.29151618565008663,70.05291737999467,1036.0033493933292,2.0
0.2829016703440498,70.18352272507404,1035.6975089327602,1.0
0.28812121252561046,70.1638293555199,1035.8906884797639,2.0
0.28569374295956873,70.18823662146045,1035.7727855279102,1.0
0.29131235245348913,70.29893562112143,1038.8511364836777,2.0
0.2930681434945922,69.90159222801972,1037.340147216722,1.0
0.2879991081666351,69.95153261056733,1037.2982822211798,1.0
0.29713201915592646,70.03978530710741,1036.8058117387018,1.0
0.2962307546163399,69.97509235425888,1036.5903281730143,1.0
0.2951116259033474,69.93280326896557,1036.8105686570143,2.0
0.2860202298651383,70.14339976368579,1035.6933355959188,1.0
0.29024272334682266,69.99452611939101,1036.3608682191077,2.0
0.2844251400275652,70.23507711937903,1035.939720889965,1.0
0.282497507548201,70.0888426528684,1036.3179425219814,2.0
0.2851856190577886,70.07113215812268,1036.087030326486,1.0
0.27904497105062526,70.2683251186713,1035.915532215838,1.0
0.27802640978844156,70.36420215892441,1036.6108996102112,2.0
0.28609463272679153,70.17961591978504,1035.7668651804997,1.0
0.29191562501315266,70.16321523212574,1036.5810099476384,2.0
0.29680019563488796,70.11203847133119,1037.3727842818125,2.0
0.29913808699997757,70.26641534835613,1042.106267456139,2.0
0.2978471087482981,70.13956566238426,1038.1778172778577,1.0
0.2986438101657287,69.89291384833315,1037.277499704241,1.0
0.2922495622975888,69.94426868858243,1036.7949981288439,1.0
0.2932705776538233,70.13216516417903,1036.5885668939434,1.0
0.2930688241258585,69.98529523631089,1036.3593735285117,1.0
0.2963675702407173,69.98642971895094,1036.5766813111186,2.0
0.2955798083835897,70.08889478874326,1036.769187423481,2.0
0.288156531455041,70.0289982049527,1036.1793120260313,1.0
0.2909595324914678,70.15464651252955,1036.2818919863707,2.0
0.29004586891130446,70.06662996764184,1035.9011105318086,1.0
0.28567013145356646,70.1916594600668,1035.7864689533067,1.0
0.294944585764461,70.05333704371733,1036.4189350531585,2.0
0.3019936978496933,69.85843947109122,1037.8408147999548,2.0
0.29976293965230016,69.67626891943505,1041.558426854411,2.0
0.2999126840176238,69.80014153609314,1038.4999637517085,1.0
0.2984441054569134,69.93735448512595,1036.9715855951235,1.0
0.30370540319766465,70.17502504610343,1042.1235969925272,2.0
0.29810845288920435,69.93799114191914,1036.9314387203422,1.0
0.2940677363784045,70.20648737004552,1037.9177894463069,2.0
0.2957402926989325,69.764391829821,1039.9004194862391,2.0
0.29614036368828894,70.05396457699571,1036.6594217439588,1.0
0.304251847074155,69.91232770092495,1038.1155142311407,2.0
0.3132346855778169,70.06107794945353,1045.3555916408218,2.0
0.3166141093262801,69.96786680842376,1045.1693278701791,1.0
0.30606377395654366,69.70470462087857,1040.1161025364506,1.0
0.30729517632915815,69.78416050642487,1039.1657738615131,1.0
0.2918130575753732,69.8169630452795,1039.4726944618947,2.0
0.2935385119378305,70.01800339844736,1036.2230132085176,1.0
0.28996004336880926,69.84822300729859,1039.1611441069967,2.0
0.29014207432644734,69.9944724629854,1036.368579265391,1.0
0.2901333887421295,70.06125661717722,1035.9188026197503,1.0
0.2829114688706518,70.17103959923398,1035.7117954782825,1.0
0.2768552545574343,70.20658419282015,1036.3026025064119,2.0
0.2791771129198032,70.08044143669714,1037.281324388589,2.0
0.2819567295742891,70.22098067418013,1035.7446116136048,1.0
0.2772915666457706,70.23515365925924,1036.07411160525,2.0
0.28328571340870967,70.0890249293747,1036.178176829067,2.0
0.2826824637659582,70.16216348874764,1035.7475228734656,1.0
0.27979841188647436,70.22514049555836,1035.8268749984952,2.0
0.2850719796971751,70.10756484785281,1035.822126892831,1.0
0.289132145224911,69.99741202530684,1036.4244777415677,2.0
0.2903590912878258,70.16189966393551,1036.226583650885,1.0
0.2885140828136812,70.06704687612888,1035.8849084649528,1.0
0.2951995831545872,70.00833143443138,1036.4035300190449,2.0
0.2957035493315401,69.98983256070217,1036.493291812973,2.0
0.2921802365858373,69.98057841119389,1036.4031050340009,1.0
0.29071969825591504,70.06283239990806,1035.938908589506,1.0
0.28804254485224556,70.29100664762547,1037.4512267857408,2.0
0.29042545464800607,70.08158430762694,1035.9003094255274,1.0
0.28979052393447396,69.956456765893,1036.896609627067,2.0
0.28230197018059905,70.01349127615491,1037.5790455682568,2.0
0.27535587475302886,70.06527791323775,1039.1245074942549,2.0
0.2872709163837151,69.87376484426429,1039.338567535872,2.0
0.293414174381767,69.95489805745395,1036.614139864618,1.0
0.28961298361204135,69.91527508319918,1037.6595402617977,2.0
0.29195109636387295,69.87628937599959,1037.9876029997204,2.0
0.2975269417775947,69.8363140279318,1038.01527413974,2.0
0.2996021446981807,70.11040960268237,1038.3970510665272,2.0
0.30738399006371275,69.93152220837086,1039.2592657866558,2.0
0.3080782038895747,69.94289213797721,1039.6621395534803,2.0
0.3031413011227784,70.00198324932067,1038.3091673142126,1.0
0.29523435783431745,69.85688305953869,1037.8632227697785,1.0
0.2945049502521364,69.83138146804075,1038.4830502931618,2.0
0.30133632749910266,69.79908270354028,1038.4847081823511,2.0
0.2993434739822606,69.67279565805603,1041.775070582811,2.0
0.29369535077147,69.61971673309223,1046.1320100009052,2.0
0.2887497446608868,70.17156860871121,1036.0251632810598,1.0
0.2803891511753993,70.01553370242101,1038.192437986762,2.0
0.27796495708542823,70.12189626248177,1036.9718610676637,1.0
0.2801150007898368,70.05775264793718,1037.3989010885725,2.0
0.27805031776640704,70.22284692030478,1036.0119208987926,1.0
0.2850306847049078,70.21903379767134,1035.8860902264673,1.0
0.286337676673457,70.02541714449687,1036.4391306479297,2.0
0.2887623861886777,70.13295053209677,1035.8311728049773,1.0
0.28473375887044167,69.8521888196813,1041.0823615784116,2.0
0.28295056260310203,69.87987800247556,1040.9906930150123,1.0
0.2774628728321685,70.2758172929278,1036.0138333701466,1.0
0.2797053498362323,70.29170038263044,1036.0276560299026,2.0
0.28375071078914443,70.0644557478904,1036.3802703167905,2.0
0.27750641615821564,70.35793569507784,1036.503900481512,2.0
0.2786551334993486,70.30193293240254,1036.0730503576829,1.0
0.27526616910182183,70.32177868382293,1036.2838560873379,2.0
0.2714331299856212,70.34833498575757,1036.8099625785471,2.0
0.2825018809046058,70.32726297248266,1036.7042126474305,1.0
0.28621952322658684,70.3088355095751,1037.2504614202878,2.0
0.2718709104918887,70.3481541451051,1036.7371351740212,1.0
0.2741954638699987,70.43096001083504,1037.2039413449374,2.0
0.2729521405394418,70.5240104973262,1038.7218082224986,2.0
0.271269554876268,70.18101272636899,1038.4333765910176,1.0
0.281090384084196,70.2663431215537,1035.91479489923,1.0
0.2866334162725655,70.17694447431194,1035.7999003754499,1.0
0.2863676582093492,70.10536208039713,1035.7673372501877,1.0
0.2850203701682624,70.33700601863163,1037.4560554041923,2.0
0.28525883490410503,70.34170936067011,1037.6205987804233,2.0
0.28100254555422255,70.36091080366887,1036.9580581155103,1.0
0.27926998942802667,70.2681583461577,1035.9091039111536,1.0
0.2839388093420655,69.99076253711983,1037.5510870671892,2.0
0.2863453718302883,70.0983551737638,1035.7980814455245,1.0
0.28923329421531974,70.18956792367986,1036.2643445092447,2.0
0.29045100603094864,69.98994323106622,1036.3941668449497,2.0
0.28262031817773964,70.13881414432075,1035.859529087516,1.0
0.28028456681572333,70.12219639335684,1036.3775824971467,2.0
0.29089638265563145,70.10365373176666,1035.9747470223697,1.0
0.2927648937849625,70.06967333555974,1036.1264374982754,2.0
0.2951025277111939,70.24871403492743,1039.312687159296,2.0
0.2956690104147081,70.18937862883506,1038.219944584308,1.0
0.2992422055489748,70.19251043401258,1039.9763119871518,2.0
0.297626866651616,69.85923000937252,1037.6533144161824,1.0
0.3030804472322648,69.99537406489074,1038.2219401437142,2.0
0.29949572454938334,70.01865145218353,1037.2768517374986,1.0
0.3018901124167203,69.92832965134846,1037.5615804247927,2.0
0.30050587854251193,70.08016071264086,1038.2834117672196,2.0
0.3018615671927586,70.12103862418748,1039.6496906200407,2.0
0.2946954343709685,69.98824104310003,1036.4095344099428,1.0
0.3011851494773851,69.9646647426067,1037.4567552266813,2.0
0.2989798460686922,69.96476289132475,1036.9896053087114,1.0
0.30335317817727425,69.9960719221726,1038.3271575725737,2.0
0.30580862583942675,69.94951369991615,1038.8073940197992,2.0
0.3055045065855625,69.93214266772704,1038.573279642953,1.0
0.30213679321268,69.97976770712854,1037.7890033288074,1.0
0.28984018782855236,70.30571189295853,1038.4063275520093,2.0
0.29034074242237407,70.39568907096154,1041.268869860584,2.0
0.29690040662479067,70.29588662193271,1041.6920406653476,2.0
0.2992724792271908,69.99066349569199,1037.0853146374059,1.0
0.29698508767530324,69.82953824064981,1038.1805130925352,2.0
0.2972651402011685,69.92007981406941,1036.9769950046816,1.0
0.29639564081032616,69.96091392235707,1036.661927316169,1.0
0.2890997792736447,70.02911284774558,1036.1115285333349,1.0
0.2813654641063893,70.30529953696096,1036.259133728079,2.0
0.2796363031382285,70.03157414371734,1038.1086156070219,2.0
0.27970813308658504,70.15313580400614,1036.1796866867853,1.0
0.2793815341386205,70.26877359967155,1035.9089907078273,1.0
0.27710879135473643,70.19806572405831,1036.3151867643542,2.0
0.2739544958652688,70.23158312228655,1036.7785359450847,2.0
0.2709051842002752,70.44749500804168,1037.3753145536848,2.0
0.27793749521221495,70.38594732766994,1036.8893122372829,1.0
0.2754076705998728,70.50849400372798,1038.8201908451824,2.0
0.2710281263135825,70.53852484892988,1038.7767869052868,1.0
0.26518974582085786,70.64178510810734,1040.5127716595703,2.0
0.2604503174874767,70.55463364371882,1039.7197774126107,1.0
0.26607462492236295,70.42371782716766,1037.9447593970594,1.0
0.26637915292588243,70.56597665492639,1039.0629532415383,2.0
0.269721332467989,70.54617230882687,1038.8097239475624,1.0
0.2661128223286511,70.60350471105326,1039.73957137662,2.0
0.2682198920740489,70.70415817990185,1042.7873090097823,2.0
0.27406192389887496,70.64787053340937,1042.680043870574,1.0
0.2678367886583207,70.68145616436854,1041.9509915943709,1.0
0.2725486485454349,70.7959767926112,1048.5010947688322,2.0
0.27783353608845984,70.54759527722453,1040.6146873626078,1.0
0.27946861038434906,70.23469168356982,1035.846118836764,1.0
0.2833159366091603,70.17796636301783,1035.6897654475038,1.0
0.2818570019112511,70.27988782513722,1036.0607805787624,2.0
0.2841916686811737,70.26741443551742,1036.2093615213441,2.0
0.28652930579497277,70.30676267025487,1037.2992046993304,2.0
0.2868522030707664,70.31682028721296,1037.593468996933,2.0
0.29374740300551083,70.15969049187791,1037.039660363933,1.0
0.2933796038690059,69.94127949252767,1036.7608859354377,1.0
0.2982944298145312,69.90408362160355,1037.1625495262756,2.0
0.29284303291827485,69.91489097314299,1037.1542282649161,1.0
0.2957182158364475,70.03882043694448,1036.5105873917807,1.0
0.2932252612165229,70.04319583047796,1036.1580734962713,1.0
0.29507631746854124,70.19297999905363,1038.0510818422063,2.0
0.2859732216394193,70.08215450847624,1035.9157866563828,1.0
0.2907101225488342,70.07794343199178,1035.9219991643588,2.0
0.2888408417192899,70.16920591143626,1036.022187681399,2.0
0.28928641029700225,70.04298989550239,1036.0029691305783,1.0
0.2883714701595883,70.0546743642144,1035.9587792597813,1.0
0.2850383706769034,70.14286686101183,1035.6940212109682,1.0
0.2910117497351893,70.21794657005857,1037.0730027884697,2.0
0.2820490054458824,70.2431536806189,1035.824610040524,1.0
0.28440674019967194,70.19633024929999,1035.7272638695345,1.0
0.2905568638967652,70.10474533283136,1035.9383801858276,2.0
0.2852201369762243,69.99980325163182,1037.0442203072957,2.0
0.28140820486304574,70.03734336961872,1037.3826023422669,2.0
0.28177066034865045,70.37201631263432,1037.308616974671,1.0
0.27989166217099415,70.25381606201223,1035.8518029872362,1.0
0.28117800574234747,70.10673272700707,1036.3688251554145,2.0
0.2763686536653033,70.35321975565338,1036.4231670664465,2.0
0.2779471836803222,70.31063522649806,1036.123710212483,1.0
0.2767302915739523,70.1969268827599,1036.405728135979,2.0
0.28844184636483283,70.04023787708954,1036.0593144254733,1.0
0.2799044235855431,70.19882928931715,1035.8709357354203,1.0
0.27686649045001926,70.24412315929823,1036.105827240894,2.0
0.2663463957742412,70.27714376206343,1039.005121614294,2.0
0.27013466883544135,70.2550001781363,1037.7357438116508,1.0
0.26814628072550245,70.42548742872823,1037.512797688832,1.0
0.2819013704004046,70.36037483683415,1037.1253615029711,1.0
0.27989819073355693,70.14337320913637,1036.2337012245525,1.0
0.27861880782423476,70.29812529638976,1036.0504437779146,1.0
0.2839846561945144,70.11798853070394,1035.8493883025903,1.0
0.2803657841307502,70.04439775682651,1037.5769567481084,2.0
0.2771860721060083,70.19151122953126,1036.3523700660107,1.0
0.27917217716790593,70.1207399253454,1036.6561375255656,2.0
0.2772634285520125,70.13131436964566,1037.0407707702232,2.0
0.2753165278737601,70.19747580316792,1036.7490431996177,1.0
0.2750504670421581,70.29187999069836,1036.269752569549,1.0
0.2710900306190346,70.2970487497499,1037.043087631236,2.0
0.27356431842519535,70.35028735483473,1036.5270829340793,1.0
0.2754234070070262,70.57751417782427,1040.741934875985,2.0
0.2781096007814754,70.41637255298718,1037.4052095620177,1.0
0.2723307467684548,70.52831457507897,1038.724018182177,2.0
0.2660155764184841,70.4409688092304,1037.9749690154417,1.0
0.2753654302665224,70.37491752029055,1036.6043524510446,1.0
0.27811784100506626,70.195245453247,1036.1423961324922,1.0
0.2833704150101085,70.09599691237908,1036.0953544799697,1.0
0.2837301700260465,70.16638223776862,1035.6889523072018,1.0
0.28927412750313414,70.187164034764,1036.248640295956,2.0
0.2941585667020123,70.07205559304941,1036.3516212608035,2.0
0.29213070941047853,69.98611243605431,1036.3564359074373,2.0
0.2956932793982708,70.13998659416802,1037.3853656443387,2.0
0.2970153609236401,70.18661686395329,1038.742736279889,2.0
0.2972286001112472,70.29572915476388,1041.8898642948116,2.0
0.29630243950063,70.23876889169179,1039.648904387702,1.0
0.29886617063867615,70.09973973012568,1037.9344742726998,1.0
0.29948492379013475,69.87328929955999,1037.5053877270925,1.0
0.308120467354988,69.77937743328029,1039.3502359869276,2.0
0.3044850779956137,69.82820345468392,1038.3872427895235,1.0
0.3046141964469925,70.07434601193508,1040.0855475898234,2.0
0.3078620913341891,69.89035443284826,1039.1547153263584,1.0
0.3020132331210256,69.80565645328879,1038.400503938058,1.0
0.30257510664809745,69.74440695052758,1039.4127765294575,2.0
0.30411844419262185,69.84117151083251,1038.2442359521797,1.0
0.29851483799497225,69.95271688412973,1036.9310780056437,1.0
0.29753147988419326,70.04576691490605,1036.9379231501744,2.0
0.2869338885261932,70.12188699689864,1035.7217389366624,1.0
0.2880548920895567,70.20761735342352,1036.220807082951,2.0
0.2889296305550969,70.28789168641791,1037.6779197443725,2.0
0.28614587015883225,70.30151149071438,1037.0976540573804,1.0
0.2815823807178392,70.23478003864771,1035.781380187932,1.0
0.2850474751686606,70.14758735002555,1035.6870473748863,1.0
0.28952885768113096,70.31293656108747,1038.4561804418581,2.0
0.2862635027839702,70.36062451922257,1038.3778511806152,1.0
0.2889510855005929,69.98222511345132,1036.6386185477895,1.0
0.28609245689900703,70.22621428411135,1036.0747483741347,1.0
0.28669028948991604,70.1880471498907,1035.8634047121013,1.0
0.28627327318892726,70.03675906762025,1036.3091889185066,2.0
0.29240792616750816,70.08839003756026,1036.1284430731716,1.0
0.2942966223419931,70.23801836094508,1038.680498909931,2.0
